economy_code,economy_name,armilar_category,heading_code,reason,data_status,included_in_candidate_weights
DNK,Denmark,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
DOM,Dominican Republic,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
DOM,Dominican Republic,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
DOM,Dominican Republic,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
DOM,Dominican Republic,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
DOM,Dominican Republic,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
DZA,Algeria,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
DZA,Algeria,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
DZA,Algeria,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
DZA,Algeria,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
DZA,Algeria,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ECU,Ecuador,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ECU,Ecuador,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ECU,Ecuador,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ECU,Ecuador,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ECU,Ecuador,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
EGY,"Egypt, Arab Rep.",CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
EGY,"Egypt, Arab Rep.",CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
EGY,"Egypt, Arab Rep.",CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
EGY,"Egypt, Arab Rep.",CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
EGY,"Egypt, Arab Rep.",CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ESP,Spain,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ESP,Spain,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ESP,Spain,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ESP,Spain,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ESP,Spain,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
EST,Estonia,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
EST,Estonia,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
EST,Estonia,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
EST,Estonia,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
EST,Estonia,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ETH,Ethiopia,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ETH,Ethiopia,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ETH,Ethiopia,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ETH,Ethiopia,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ETH,Ethiopia,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
FIN,Finland,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
FIN,Finland,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
FIN,Finland,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
FIN,Finland,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
FIN,Finland,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
FJI,Fiji,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
FJI,Fiji,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
FJI,Fiji,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
FJI,Fiji,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
FJI,Fiji,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
FRA,France,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
FRA,France,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
FRA,France,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
FRA,France,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
FRA,France,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GAB,Gabon,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GAB,Gabon,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GAB,Gabon,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GAB,Gabon,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GAB,Gabon,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GBR,United Kingdom,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GBR,United Kingdom,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GBR,United Kingdom,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GBR,United Kingdom,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GBR,United Kingdom,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GEO,Georgia,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GEO,Georgia,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GEO,Georgia,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GEO,Georgia,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GEO,Georgia,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GHA,Ghana,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GHA,Ghana,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GHA,Ghana,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GHA,Ghana,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GHA,Ghana,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GIN,Guinea,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GIN,Guinea,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GIN,Guinea,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GIN,Guinea,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GIN,Guinea,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GMB,"Gambia, The",CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GMB,"Gambia, The",CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GMB,"Gambia, The",CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GMB,"Gambia, The",CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GMB,"Gambia, The",CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GNB,Guinea-Bissau,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GNB,Guinea-Bissau,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GNB,Guinea-Bissau,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GNB,Guinea-Bissau,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GNB,Guinea-Bissau,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GNQ,Equatorial Guinea,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GNQ,Equatorial Guinea,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GNQ,Equatorial Guinea,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GNQ,Equatorial Guinea,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GNQ,Equatorial Guinea,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GRC,Greece,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GRC,Greece,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GRC,Greece,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GRC,Greece,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GRC,Greece,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GRD,Grenada,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GRD,Grenada,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GRD,Grenada,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GRD,Grenada,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GRD,Grenada,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GTM,Guatemala,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GTM,Guatemala,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GTM,Guatemala,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GTM,Guatemala,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GTM,Guatemala,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GUY,Guyana,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GUY,Guyana,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GUY,Guyana,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GUY,Guyana,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
GUY,Guyana,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
HKG,"Hong Kong SAR, China",CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
HKG,"Hong Kong SAR, China",CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
HKG,"Hong Kong SAR, China",CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
HKG,"Hong Kong SAR, China",CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
HKG,"Hong Kong SAR, China",CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
HND,Honduras,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
HND,Honduras,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
HND,Honduras,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
HND,Honduras,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
HND,Honduras,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
HRV,Croatia,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
HRV,Croatia,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
HRV,Croatia,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
HRV,Croatia,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
HRV,Croatia,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
HUN,Hungary,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
HUN,Hungary,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
HUN,Hungary,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
HUN,Hungary,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
HUN,Hungary,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
IDN,Indonesia,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
IDN,Indonesia,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
IDN,Indonesia,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
IDN,Indonesia,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
IDN,Indonesia,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
IND,India,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
IND,India,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
IND,India,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
IND,India,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
IND,India,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
IRL,Ireland,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
IRL,Ireland,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
IRL,Ireland,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
IRL,Ireland,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
IRL,Ireland,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
IRQ,Iraq,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
IRQ,Iraq,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
IRQ,Iraq,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
IRQ,Iraq,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
IRQ,Iraq,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ISL,Iceland,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ISL,Iceland,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ISL,Iceland,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ISL,Iceland,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ISL,Iceland,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ISR,Israel,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ISR,Israel,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ISR,Israel,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ISR,Israel,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ISR,Israel,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ITA,Italy,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ITA,Italy,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ITA,Italy,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ITA,Italy,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
ITA,Italy,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
JAM,Jamaica,CP04,1104000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
JAM,Jamaica,CP06,1106000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
JAM,Jamaica,CP09,1109000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
JAM,Jamaica,CP10,1110000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
JAM,Jamaica,CP12,1112000,MISSING_REQUIRED_DIRECT_REAL_HEADING,UNAVAILABLE,false
